[2025-11-29 13:05:38] [INFO    ] discord.client: logging in using static token
[2025-11-29 13:06:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 1281, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-11-29T01:06:21.527000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1369650141069447208', '1399572032970297387'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-29T01:59:35.595000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1444132344150622249', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Role Added', 'timestamp': '2025-11-29T01:06:21.412000+00:00', 'id': '1444132344150622250', 'footer': {'text': 'Member ID: 1435441942971289692'}, 'description': '<@1435441942971289692> was given the <@&1355352484033466368> role.', 'color': 5763719, 'author': {'proxy_icon_url': 'https://images-ext-1.discordapp.net/external/435fm02-2gq3hSSBESdFjd4xrZ6MwN3wwBjiXIAA06Y/https/cdn.discordapp.com/avatars/1435441942971289692/a1285b32e34bc568e6f65b96340468d9.webp', 'name': '@kingskittles_5', 'icon_url': 'https://cdn.discordapp.com/avatars/1435441942971289692/a1285b32e34bc568e6f65b96340468d9.webp'}}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1401045590686695504', 'author': {'username': 'Central', 'public_flags': 65536, 'primary_guild': None, 'id': '1173444104684847116', 'global_name': None, 'display_name_styles': None, 'discriminator': '1347', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ff32eed3572d2e5cd0bcb077a33711'}, 'attachments': [], 'guild_id': '1355352483953774633'}}
[2025-11-29 13:06:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-29 13:06:21] [DEBUG   ] discord.client: Dispatching event message
[2025-11-29 13:06:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 1282, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-11-29T01:06:21.410000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1369650141069447208', '1436159173770608714'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-07T01:03:49.683000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1444132343660023889', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Ticket Closed', 'id': '1444132343660023890', 'footer': {'text': 'Tickety | Tickety.top', 'proxy_icon_url': 'https://images-ext-1.discordapp.net/external/AKoLMhzMatq7OrbmJZajaZPH5v7ziokespjWX3i4UVw/https/cdn.discordapp.com/avatars/718493970652594217/b205a236cc5ba6f5950ca5e3a3f27e93.webp', 'icon_url': 'https://cdn.discordapp.com/avatars/718493970652594217/b205a236cc5ba6f5950ca5e3a3f27e93.webp'}, 'description': 'This ticket has been closed and will be deleted shortly.', 'content_scan_version': 2, 'color': 2721484}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1444132036695691426', 'author': {'username': 'Tickety', 'public_flags': 65536, 'primary_guild': None, 'id': '718493970652594217', 'global_name': None, 'display_name_styles': None, 'discriminator': '1627', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'b205a236cc5ba6f5950ca5e3a3f27e93'}, 'attachments': [], 'guild_id': '1355352483953774633'}}
[2025-11-29 13:06:21] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-29 13:06:21] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-11-29 13:06:21] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-11-29 13:06:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 1283, 'op': 0, 'd': {'version': 1764378382338, 'type': 0, 'topic': 'Created at <t:1764378308:f>', 'rate_limit_per_user': 0, 'position': 79, 'permission_overwrites': [{'type': 0, 'id': '1355352483953774633', 'deny': '3072', 'allow': '0'}, {'type': 0, 'id': '1355352484058628107', 'deny': '0', 'allow': '117760'}, {'type': 1, 'id': '718493970652594217', 'deny': '0', 'allow': '68719594496'}, {'type': 0, 'id': '1355352484033466372', 'deny': '0', 'allow': '117760'}, {'type': 1, 'id': '1435441942971289692', 'deny': '0', 'allow': '117760'}], 'parent_id': '1355352485992202284', 'nsfw': False, 'name': 'support-panel-kingskittles_5', 'last_pin_timestamp': '2025-11-29T01:05:09.307000+00:00', 'last_message_id': '1444132343660023889', 'id': '1444132036695691426', 'guild_id': '1355352483953774633', 'flags': 0}}
[2025-11-29 13:06:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-29 13:06:22] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2025-11-29 13:06:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 1284, 'op': 0, 'd': {'user_id': '718493970652594217', 'target_id': '1444132036695691426', 'id': '1444132347447480454', 'changes': [{'old_value': 'support-panel-kingskittles_5', 'key': 'name'}, {'old_value': 0, 'key': 'type'}, {'old_value': 'Created at <t:1764378308:f>', 'key': 'topic'}, {'old_value': [{'type': 0, 'id': '1355352483953774633', 'deny': '3072', 'allow': '0'}, {'type': 0, 'id': '1355352484058628107', 'deny': '0', 'allow': '117760'}, {'type': 1, 'id': '718493970652594217', 'deny': '0', 'allow': '68719594496'}, {'type': 0, 'id': '1355352484033466372', 'deny': '0', 'allow': '117760'}, {'type': 1, 'id': '1435441942971289692', 'deny': '0', 'allow': '117760'}], 'key': 'permission_overwrites'}, {'old_value': False, 'key': 'nsfw'}, {'old_value': 0, 'key': 'rate_limit_per_user'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1355352483953774633'}}
[2025-11-29 13:06:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-29 13:06:22] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-11-29 13:06:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 1285, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-11-29T01:06:22.482000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1369650141069447208', '1399572032970297387'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-29T01:59:35.595000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1444132348156444804', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'support-panel-kingskittles_5', 'timestamp': '2025-11-29T01:06:22.379000+00:00', 'id': '1444132348156444805', 'fields': [{'value': '<#1444132036695691426>', 'name': 'Type', 'inline': True}], 'color': 15548997, 'author': {'proxy_icon_url': 'https://images-ext-1.discordapp.net/external/VMvk5IQ2JnSYvRvb6ISnvaxDdm-9-9bbLyVcN0gsE78/https/cdn.discordapp.com/icons/1355352483953774633/a2c60bb6566b2d2f6c39d71efc5b6925.webp', 'name': 'Channel Deleted', 'icon_url': 'https://cdn.discordapp.com/icons/1355352483953774633/a2c60bb6566b2d2f6c39d71efc5b6925.webp'}}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1401045590686695504', 'author': {'username': 'Central', 'public_flags': 65536, 'primary_guild': None, 'id': '1173444104684847116', 'global_name': None, 'display_name_styles': None, 'discriminator': '1347', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ff32eed3572d2e5cd0bcb077a33711'}, 'attachments': [], 'guild_id': '1355352483953774633'}}
[2025-11-29 13:06:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-29 13:06:22] [DEBUG   ] discord.client: Dispatching event message
[2025-11-29 13:06:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 1286, 'op': 0, 'd': {'webhook_id': '1401045992232456303', 'type': 0, 'tts': False, 'timestamp': '2025-11-29T01:06:25.688000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1444132361603387403', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Role added', 'timestamp': '2025-11-29T01:06:21.371535+00:00', 'id': '1444132361603387404', 'footer': {'text': 'ID: 1435441942971289692'}, 'description': '<@&1355352484033466368>', 'color': 4359924, 'author': {'proxy_icon_url': 'https://images-ext-1.discordapp.net/external/lrYG1wOFLXrnlOpik52Doa0oByfkf8vwdjI_S5xe3GA/%3Fsize%3D1024/https/cdn.discordapp.com/avatars/1435441942971289692/a1285b32e34bc568e6f65b96340468d9.png', 'name': 'kingskittles_5', 'icon_url': 'https://cdn.discordapp.com/avatars/1435441942971289692/a1285b32e34bc568e6f65b96340468d9.png?size=1024'}}, {'type': 'rich', 'title': 'Text channel deleted', 'timestamp': '2025-11-29T01:06:22.350991+00:00', 'id': '1444132361603387405', 'footer': {'text': 'Channel ID: 1444132036695691426'}, 'description': '**Name:** support-panel-kingskittles_5\n**Category:** ▬ 🎫┃𝗦𝘂𝗽𝗽𝗼𝗿𝘁 ▬▬▬▬▬▬', 'color': 14507859}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1401045590686695504', 'author': {'username': 'Carl-bot Logging', 'id': '1401045992232456303', 'global_name': None, 'discriminator': '0000', 'bot': True, 'avatar': 'a8960198c38eed9eaaca0ba1d2deaa8b'}, 'attachments': [], 'application_id': '235148962103951360', 'guild_id': '1355352483953774633'}}
[2025-11-29 13:06:25] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-29 13:06:25] [DEBUG   ] discord.client: Dispatching event message
[2025-11-29 13:06:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 1287, 'op': 0, 'd': {'user_id': '1105935596632952832', 'timestamp': 1764378390, 'member': {'user': {'username': 'kingjoeyyyy2010', 'public_flags': 0, 'primary_guild': {'tag': 'GG', 'identity_guild_id': '720650592023740428', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '1105935596632952832', 'global_name': 'Max Mayfield', 'display_name_styles': {'font_id': 3, 'effect_id': 2, 'colors': [9452762, 2939534]}, 'display_name': 'Max Mayfield', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': {'sku_id': '1442570030935048263', 'expires_at': 1769644800, 'asset': 'a_358f16d881c228467353b3a8c9f40677'}, 'avatar': '9783e5bf5e8af764eab113e200cf575e'}, 'roles': ['1355352484109094914', '1355352484104900795'], 'premium_since': None, 'pending': False, 'nick': '𝓕  | X-00 | OfficerJoey5', 'mute': False, 'joined_at': '2025-03-29T01:26:53.482000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1355352486260506684', 'guild_id': '1355352483953774633'}}
[2025-11-29 13:06:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-29 13:06:29] [DEBUG   ] discord.client: Dispatching event typing
[2025-11-29 13:06:29] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-11-29 13:06:30] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 1287.
[2025-11-29 13:06:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-11-29 13:06:39] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 1288, 'op': 0, 'd': {'user_id': '1105935596632952832', 'timestamp': 1764378399, 'member': {'user': {'username': 'kingjoeyyyy2010', 'public_flags': 0, 'primary_guild': {'tag': 'GG', 'identity_guild_id': '720650592023740428', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '1105935596632952832', 'global_name': 'Max Mayfield', 'display_name_styles': {'font_id': 3, 'effect_id': 2, 'colors': [9452762, 2939534]}, 'display_name': 'Max Mayfield', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': {'sku_id': '1442570030935048263', 'expires_at': 1769644800, 'asset': 'a_358f16d881c228467353b3a8c9f40677'}, 'avatar': '9783e5bf5e8af764eab113e200cf575e'}, 'roles': ['1355352484109094914', '1355352484104900795'], 'premium_since': None, 'pending': False, 'nick': '𝓕  | X-00 | OfficerJoey5', 'mute': False, 'joined_at': '2025-03-29T01:26:53.482000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1355352486260506684', 'guild_id': '1355352483953774633'}}
[2025-11-29 13:06:39] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-29 13:06:39] [DEBUG   ] discord.client: Dispatching event typing
[2025-11-29 13:06:39] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-11-29 13:06:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 1289, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-11-29T01:06:47.618000+00:00', 'pinned': False, 'nonce': '1444132445862494208', 'mentions': [{'username': 'kingskittles_5', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1391844269706313888', '1355352484033466368', '1393068546594046022', '1437232440623239270', '1355352483953774635', '1355352483953774636', '1355352483953774637', '1355352483953774638', '1355352484092051579', '1355352483991654524'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-29T01:03:45.327000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1435441942971289692', 'global_name': 'Kim  junhee', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'a1285b32e34bc568e6f65b96340468d9'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1355352484109094914', '1355352484104900795'], 'premium_since': None, 'pending': False, 'nick': '𝓕  | X-00 | OfficerJoey5', 'mute': False, 'joined_at': '2025-03-29T01:26:53.482000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1444132453584207912', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@1435441942971289692> ignore]', 'components': [], 'channel_type': 0, 'channel_id': '1355352486260506684', 'author': {'username': 'kingjoeyyyy2010', 'public_flags': 0, 'primary_guild': {'tag': 'GG', 'identity_guild_id': '720650592023740428', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'id': '1105935596632952832', 'global_name': 'Max Mayfield', 'display_name_styles': {'font_id': 3, 'effect_id': 2, 'colors': [9452762, 2939534]}, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'GG', 'identity_guild_id': '720650592023740428', 'identity_enabled': True, 'badge': '2d9908aeb26b0c8d246dbd97f8258a72'}, 'avatar_decoration_data': {'sku_id': '1442570030935048263', 'expires_at': 1769644800, 'asset': 'a_358f16d881c228467353b3a8c9f40677'}, 'avatar': '9783e5bf5e8af764eab113e200cf575e'}, 'attachments': [], 'guild_id': '1355352483953774633'}}
[2025-11-29 13:06:47] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-11-29 13:06:47] [DEBUG   ] discord.client: Dispatching event message
[2025-11-29 13:06:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 1290, 'op': 0, 'd': {'version': 1, 'type': 2, 'token': 'aW50ZXJhY3Rpb246MTQ0NDEzMjQ3NDg3NDYyNjE0MTpsb2FhbWZNMEswQVF2ZzVDR3RDQUhMY3RhNjI3ODBmaWU1VUVNWVhFRW41VjF0VzZ5c3B0U1JvVDFMdDA3anMwUEZnT3kyN1ViU0IwTFp5NDRqd2ZzcFB3WG1GeEVSaFNoaEl0TWpHakpiaUkwOUpiSlh2SFNNVmlTUzZVQTRJQg', 'member': {'user': {'username': 'niko_look.02.', 'public_flags': 128, 'primary_guild': {'tag': 'ATC', 'identity_guild_id': '919656909563371600', 'identity_enabled': True, 'badge': 'c558ea0c7adb9c6e71f1883237684fb0'}, 'id': '1413433249518190622', 'global_name': 'Niko_Look', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'ATC', 'identity_guild_id': '919656909563371600', 'identity_enabled': True, 'badge': 'c558ea0c7adb9c6e71f1883237684fb0'}, 'avatar_decoration_data': None, 'avatar': '915db879c45cdf163a34147694bcde92'}, 'unusual_dm_activity_until': None, 'roles': ['1355352484033466368', '1401379129718345729', '1355352484033466372', '1355352484033466373', '1355352484033466375', '1355352484033466376', '1424574753301336074', '1405263925662191646', '1398021087752749217', '1355352483953774635', '1355352483953774636', '1355352483953774637', '1355352483953774638', '1424574794866884658', '1355352484104900795', '1398124381514891324', '1437091845384572989', '1393068546594046022', '1355352484012363985', '1355352484046176338', '1355352484046176340', '1437251852608733274', '1424368380856500325', '1355352483991654522', '1424573934619197562', '1355352483991654524'], 'premium_since': None, 'permissions': '9007199254740991', 'pending': False, 'nick': '𝔸ℂ𝔽 | 2𝕊-07 | ℕ𝕚𝕜𝕠', 'mute': False, 'joined_at': '2025-11-08T03:13:13.317000+00:00', 'flags': 0, 'display_name_styles': None, 'deaf': False, 'communication_disabled_until': None, 'collectibles': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1444132474874626141', 'guild_locale': 'en-US', 'guild_id': '1355352483953774633', 'guild': {'locale': 'en-US', 'id': '1355352483953774633', 'features': ['COMMUNITY', 'NEWS', 'MEMBER_VERIFICATION_GATE_ENABLED', 'SOUNDBOARD', 'AUTO_MODERATION', 'TIERLESS_BOOSTING', 'TIERLESS_BOOSTING_SYSTEM_MESSAGE']}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'type': 1, 'options': [{'value': '1435441942971289692', 'type': 3, 'name': 'user_id'}, {'value': 'GNS WANTED', 'type': 3, 'name': 'reason'}], 'name': 'supervise', 'id': '1444117303020224624'}, 'context': 0, 'channel_id': '1355352486260506685', 'channel': {'type': 0, 'topic': None, 'theme_color': None, 'rate_limit_per_user': 0, 'position': 39, 'permissions': '9007199254740991', 'parent_id': '1355352485992202289', 'nsfw': False, 'name': '《🤖》bot-commands', 'last_message_id': '1444130682166317270', 'id': '1355352486260506685', 'icon_emoji': {'name': '🔅', 'id': None}, 'guild_id': '1355352483953774633', 'flags': 0}, 'authorizing_integration_owners': {'0': '1355352483953774633'}, 'attachment_size_limit': 10485760, 'application_id': '1436967532518182922', 'app_permissions': '9007199254740991'}}
